Frequency_GHz,Dielectric_Constant,Height_mm,Patch_Width_mm,Patch_Length_mm,S11_dB,Gain_dBi
23.449548884026846,3.0,0.26819644819923094,4.529871830525542,3.5752892935475504,-39.67245131857402,5.951028862523531
19.463357113775057,3.78,1.0864380173682067,4.994400142620148,3.3863394315376087,-47.11285098921102,6.2281448909801025
12.00270743148014,2.2,0.5467055543920484,9.939119883079146,8.06404802979021,-48.0,7.272966393734583
161.50320932789992,3.0,1.2301663464271961,0.6568321714305609,-0.15342469716269816,-40.88343416810999,7.856139343114065
22.444747791554242,3.0,0.8336622234457393,4.693581409877258,3.37084594246173,-45.66980755374043,5.818565315219354
226.8032387880241,3.0,1.197420410299871,0.4650310194376135,-0.2500584196861361,-36.82404385536856,8.5722819793433
10.05848945107044,3.78,0.8272793500197482,9.559564030915537,7.3986068876033295,-47.888470957225714,4.641925057640901
197.5160994218743,2.2,0.36399119150956827,0.6007712311592572,0.24816621960134982,-25.510324064229287,8.946444902343796
121.26700175785179,3.78,1.0946907146399396,0.7983494566725782,0.030945979812026632,-36.60736374712299,6.152859296753213
16.723802491139317,3.78,1.2391096688341026,5.749319113086597,3.966866905471826,-48.0,5.876695012208298
39.4150075353968,2.2,1.3158566689802598,3.0336146036644296,1.6012709925544497,-44.56048257474819,6.55180031980974
4.5011649778011185,3.78,0.9983081814955664,21.457555916368108,16.93575685024927,-48.0,5.778166770135158
147.07082058292195,3.78,0.5242588302899525,0.6612241763655861,0.21894267330166076,-30.417201528190926,6.958551334626988
168.93159031719244,3.78,0.5827653234025638,0.5735939211222831,0.12353704543657816,-25.787735168475102,7.124387501517378
279.18684348918316,3.78,0.10269170246091766,0.3508942977362262,0.21749338043383962,-13.248112774116327,8.429679925184868
19.444105575277455,3.0,0.9345243395068674,5.47667475667861,3.8970624114289225,-48.0,5.796749036653686
16.655026711413065,3.0,0.5826715932603428,6.369534297046862,4.9689961505079765,-46.24897997995144,6.796886674657127
32.008550289919036,2.2,0.44598539474719023,3.711057692408902,2.8952866157176698,-46.66942660846827,7.752295601517874
104.03518583915582,3.0,0.5327130628873546,1.020325388474761,0.48707493039229005,-32.743493359556076,7.096155517779403
39.16620750875642,2.2,1.3806039837171775,3.0324977644121094,1.5708058876470998,-46.76591828369671,7.617935607827901
5.007857793648627,3.0,0.9080384300923147,21.214915287265658,16.857540343903047,-47.08157037574669,6.299217618761191
25.52223342660319,3.78,1.4970874554429532,3.798548148737562,2.1681131086777707,-48.0,5.458912323119736
4.154666117474738,2.2,1.3236529432078867,28.52761556874461,23.753789385042154,-48.0,6.906455002756475
5.767315499115586,3.0,0.3468352851754118,18.367819275807268,14.777988822268366,-48.0,6.044937439646754
8.474435831638317,3.0,0.48124277361246326,12.429835922395775,10.147564247024162,-43.6982793932265,6.392699930806042
28.50323281920843,3.78,0.5182860865236454,3.3992708949204236,2.459390732455604,-45.07278916361362,5.635076872623854
18.334393110705854,2.2,1.4448431746483463,6.473112221676172,4.511105889752414,-48.0,6.614725035488468
225.65506348671101,2.2,0.6739385336021795,0.5281624724967499,-0.0015464859009309947,-31.412147855142628,9.297512815448373
121.9495160394882,3.0,0.9344202324478809,0.866164658393707,0.13752033972059174,-39.42495691707936,6.792099752661885
12.091733119489268,3.0,1.4964618952984672,8.716442356276515,6.369149751500737,-48.0,5.998101119830557
32.96486051940456,3.0,1.4302477261692081,3.2143685406499576,1.7187498187208567,-45.59743914596185,6.329680900240998
17.08620866572457,3.78,1.0333163185551004,5.663540558638719,3.9781333203233022,-48.0,5.95047185099269
30.844409480511768,3.78,0.3749098331029194,3.131799136352157,2.362909054294516,-39.02786410763209,5.9418552968192495
13.986034394734485,3.78,0.8650399081501727,6.945424650298042,5.135380599403888,-47.01633621785437,6.477967239013779
14.819967144079161,3.0,1.1021764010291177,7.116271552739469,5.212120869598694,-48.0,6.161544196953503
39.438670839109754,3.0,0.6972837855894369,2.6811120405857976,1.7722246324203312,-42.02203339588443,6.161114747270634
16.34801369052736,3.0,0.6994832335167586,6.4288205162508145,4.997803798387727,-48.0,6.301248584636614
26.54872855670879,3.0,1.2848860561021516,3.975105139379655,2.4403564839269816,-48.0,6.2335834953417715
258.3922142398415,2.2,0.6088205850336063,0.4613202127358163,-0.012558573773122592,-28.48485691627021,9.071298581271058
6.360149424379084,3.78,0.4411651455015206,15.136653086302625,11.994668292367384,-48.0,6.302111386402636
115.85923228778248,3.0,0.323873750493077,0.9151034593522075,0.5394074679049701,-25.940605396487285,7.064973084402129
221.60821076984493,3.78,0.5598487634033378,0.4347212398580752,0.0359352591546468,-23.252319064482982,7.449526593979179
11.474128329856535,2.2,0.8122159310654791,10.412338757180285,8.346604621412133,-48.0,6.381113885732754
28.870301448279807,3.0,0.6143502912199369,3.6755147544851083,2.6656790776659016,-45.292999367443564,7.098895143013326
20.773796790373883,2.2,0.7399052672684446,5.739707452091587,4.354306793172935,-44.838456261359866,7.021022595334875
19.025321773237774,2.2,0.737997826609033,6.257615800248928,4.85407950444478,-46.355146311305404,7.025547277032942
38.0878741635351,3.78,1.4214252103145784,2.530389290647979,1.185298737885526,-48.0,5.312735012565106
19.332684932586165,3.0,0.06864837707360638,5.481666225665701,4.487613897649629,-34.51569730309458,6.578287480695094
33.73719643119871,3.0,0.141306330029859,3.122040700310772,2.524231213773842,-27.98316602687508,6.380514615637813
9.950151136675542,3.78,0.5405904207478776,9.744885939104888,7.621800432455445,-47.69284659326592,4.7316264185614365
33.01771427059653,3.0,0.4287096671264097,3.2340607372287895,2.3963085866637956,-42.81428894629392,6.608208278105037
21.23648908837372,3.0,1.3566054313418987,5.001116766267112,3.222897145228176,-44.88087290603114,6.561289135598678
213.1099218830762,3.0,0.21197254641388802,0.49444599790286264,0.2700849158124313,-15.022650893512733,8.049441754726445
15.605617347767822,3.0,0.1283065856784573,6.8036729339039,5.478321813686101,-37.46775445413039,5.733725344822956
39.85916826762483,3.0,0.8346283688246138,2.6572889340403254,1.6621937594748686,-46.41635187100604,5.797396541909849
21.71654729013154,3.0,1.3546387846990686,4.919994374984386,3.18947711558429,-48.0,6.2944766991394046
5.062749467739477,2.2,1.3210152650469171,23.3342498757666,19.117160369516416,-48.0,6.891850618649971
34.14827627462115,2.2,1.1152138045795137,3.4525415319039205,2.1584882186345538,-48.0,6.689583942335655
23.506217154050105,3.78,1.212339262496458,4.1603729254324895,2.6189074786114337,-48.0,5.466888816594087
25.002833810112175,3.0,1.4772717811730907,4.2558475787099175,2.5356403614652074,-48.0,5.637367351731012
18.256932191266785,3.78,1.4015763458539174,5.344627764242619,3.446384578678161,-48.0,5.317386892411374
5.82613349804602,2.2,0.8210728234201832,20.24914558984079,17.072856275438564,-48.0,6.944142828551667
24.733547386506054,3.78,1.4396519324472052,3.943790802429531,2.2756027413915207,-47.687386326305806,6.083247706247455
11.077318925324356,2.2,1.2856974490158717,10.790577384312224,8.27813621831199,-47.03715992148983,6.543199580522418
123.31930143078971,3.78,0.9211976239495322,0.77953564216515,0.10527705779037123,-34.22443006395331,6.8638761310096195
6.44086812700699,2.2,0.13551193160185848,18.553471968845457,15.75336302031236,-46.77570966402873,6.7494863636406714
39.97918036471182,3.0,1.224950168121489,2.642186288977496,1.3946637146812135,-44.30545747006171,6.130675849888269
19.229071590822024,2.2,0.16831305448675427,6.1950353347674465,5.225149770457745,-41.10471929802129,6.736911171426567
27.50640284159649,3.78,1.1853850442889817,3.5431755839107075,2.152622072451254,-45.17352954613762,5.471951297770832
197.60476705243752,2.2,0.06992552595938654,0.6038771430450516,0.4621386985820101,-19.724405820202463,8.679046528994151
26.73047968458427,3.0,1.0948982980473436,3.9379610904309446,2.5768884345018916,-44.56327954952146,5.9885841479692985
29.03033808806514,2.2,0.8170225861299758,4.101361503740357,2.9339967230432102,-46.759783450236604,6.665400556949087
29.426729393469145,3.78,0.39449043090065905,3.2743389582587716,2.473142423947894,-42.59198345501866,4.804182962776704
8.186991759115532,2.2,0.16829642061213163,14.537079834030838,12.212207628058355,-45.30745857007984,7.135306282896299
18.415561449251108,3.0,1.4714522984703688,5.729291616927209,3.8205431024383327,-48.0,5.874533223287518
8.101355510081609,3.78,0.16827178329321488,11.871500837878466,9.576453865293445,-40.80190587499682,4.60171400172499
22.48456864124355,3.78,0.9922617056650311,4.330235601722996,2.936960087656915,-44.36261347817387,5.746219006346942
18.614136112547918,3.0,0.6915028315748796,5.6696484465063595,4.310629999122505,-47.6740085766678,6.634744318880312
28.47952472632882,3.0,1.3819659272213947,3.6928382491793816,2.1687479243020995,-48.0,6.322222055932699
36.21434409737055,3.0,0.512195450135735,2.956587287520998,2.085776885502571,-46.42712525646645,6.9087809982086394
3.2727870889796975,3.78,1.3818598916933709,29.598779610567135,23.31347894979543,-44.9031612448011,5.525070270414161
4.542591240270748,3.0,1.4652232709356283,23.251844422086617,18.614472486183075,-45.55050795019135,6.37513968656696
37.47895723236018,3.0,1.205400227748668,2.810542819247515,1.5333172720044064,-47.25487007571711,6.667781353938476
20.023704325295967,3.0,0.9853752307994691,5.268185212637688,3.786334727258435,-48.0,6.250804588477091
24.0598021548234,3.78,1.2590275054903615,4.028740829106029,2.5237074277355975,-46.7893175245401,5.136908119265972
4.720711038369404,3.78,0.9163764251734545,20.74551530732232,16.1785823176003,-46.9252856256896,5.948290380986893
31.10759475859739,3.78,1.3079361493444712,3.127726602346273,1.7294532488902323,-46.08613872139059,5.690424460341095
13.253357204630449,3.0,1.4879079779654332,7.989388423369996,5.737191357231741,-48.0,5.048624950557883
19.526795725874404,3.78,0.22237429820631455,4.995301646860501,3.926930164169995,-36.50568430692193,5.435513076058382
18.489339237826826,3.78,0.5137986482324454,5.232964102836478,3.9653044550985728,-48.0,5.010300569790593
38.74927371099596,3.78,0.9468337020968457,2.5050321630655024,1.4521333392341471,-44.637585535905096,5.9068385181113765
7.232680049194419,3.0,0.9003060230832753,14.678616842054746,11.558528329149551,-48.0,5.675265561372492
32.767328838404566,3.78,0.5541483233496969,2.9816503688393743,2.0595229603408782,-47.739201668763556,6.380256782651395
28.257790996414986,3.0,0.5983610854997703,3.7679756114951037,2.758506702810933,-43.619803619699304,6.151261614040744
23.538275175057166,3.78,1.0194246663327529,4.162940548468081,2.705053151765175,-43.77296797130105,5.907020447939097
154.7760912279099,3.0,0.6864823131568262,0.6905671394505098,0.135622319411749,-32.50114015696603,8.106001008651265
13.893144819035927,3.0,0.9207021070864783,7.668128605996399,5.794545560325438,-46.11541695524646,5.851095905353987
105.2889386131943,3.78,0.6803882442493944,0.9135260059968214,0.3361714876238402,-33.771879163282904,6.035580483724364
36.608983856179535,2.2,0.39055596503486123,3.2603208224406446,2.5205863430645077,-43.94643542871243,6.2900170146037055
31.44649810526218,3.0,0.43601627759796185,3.358236393613087,2.5492342601893148,-39.538546706971715,6.91741931022465
20.08193530585197,3.78,0.36443271772009883,4.785930697469375,3.690856314009306,-42.916856444304784,6.239536752265701
13.676852952649044,3.78,0.2882577520872627,7.125087319767967,5.617460495941067,-42.771156222489715,6.163382005162615
20.193718428800185,3.78,0.07619531555621747,4.821392380768487,3.772793307722522,-23.225279858503715,6.0686311611722115
39.69145107160834,3.0,1.422068639681377,2.6752843658212617,1.2684439411309747,-45.553337534700695,6.522838961859321
159.61086477630607,3.78,1.3157413727659912,0.6030953040591729,-0.19189623913103784,-37.823677779862116,7.103043223355365
17.44035580469722,3.78,0.6244288911015382,5.553466945005529,4.169190356063184,-48.0,5.975327991736069
39.103628941473524,2.2,1.3995186283611998,3.0106504879299463,1.5566043413506967,-48.0,6.852053483078122
25.42394673725188,2.2,0.6021789555773549,4.631784103537427,3.616878822904227,-48.0,6.894791357648422
10.498827630514432,2.2,1.4342584431804615,11.189697212689158,8.620854808678745,-48.0,7.369943154324004
11.358253461946695,2.2,1.4004534701436169,10.339906184563596,7.897651337491106,-48.0,6.8891981913405145
27.72296090681829,3.78,0.12061572630472359,3.5295608786343475,2.7687214327682867,-33.1134203342352,5.570357095578295
10.654859838846994,2.2,0.2674933316498592,11.102577508248876,9.431460059546254,-42.48746688329665,6.967222755380227
29.540778004324668,3.0,0.1000603714438095,3.587080462197135,2.8916873908579075,-27.833693362339137,6.036591360277111
32.337737205629,3.0,0.9272453768797696,3.2482334792705196,2.1173237825735227,-43.0930227503394,6.226708013434585
9.386487546932429,3.0,0.5871264623497495,11.379333458628683,8.98756432813085,-44.94040871263229,5.992229463246653
31.460981405451086,2.2,0.9463147629358099,3.735735408096771,2.5534884457719214,-48.0,7.042256362666058
4.506625616817809,2.2,0.5860352505512566,26.57327942679457,22.241506174795038,-48.0,6.696537748992494
199.825249620487,3.0,1.4753506805341452,0.5330106150764727,-0.3374100624410047,-35.90562375438935,7.635542858727048
25.731546238881684,3.0,0.28164195462357083,4.143717283666736,3.2523441451812465,-41.74970512838428,6.832999908895158
9.167064235956705,3.78,1.419709071660811,10.514352471308055,7.810159647797132,-48.0,4.600480408394488
3.1172217722730338,3.78,0.552399854542535,31.019707188681842,24.47200150457603,-46.08977823602658,6.415217839145167
16.097501030378304,3.0,1.0324823725314252,6.547643336413226,4.844645942377688,-48.0,6.047038318119089
37.29553960563011,3.0,1.4227276954987815,2.826893110213392,1.411287655615292,-48.0,6.835109870202266
38.50698122176398,3.0,1.2894150153629593,2.75348369340722,1.414560351313848,-42.31596782664897,6.971845298517425
38.0033755158087,3.0,0.2742199359447065,2.8140476067546203,2.1451853570970156,-39.833176918146684,6.5442272259788945
16.392731625034628,2.2,0.45921986370898027,7.272811007771656,5.862455584892555,-47.17566514174298,7.237466420938778
32.672611364340355,3.78,0.3228139886724598,2.9442605528902863,2.241211745773878,-37.22105324416328,5.386925145647414
10.616415908815398,3.78,1.133712155471663,9.224671910335509,6.775249617405316,-43.63480423611038,5.8210278650913905
6.600433269970329,3.78,1.3555150803265337,14.61269610377793,11.066404642975451,-48.0,6.244820016977813
201.41407379405123,3.0,0.5831245968725324,0.5250560692465589,0.07336650636850311,-25.978382244575315,8.19783827644098
31.712729234908124,3.78,1.3825670548282676,3.035379522119627,1.622512841409511,-48.0,5.067756101098873
13.119177297504883,3.78,0.6904919061983411,7.387260843551806,5.598708197185261,-48.0,5.648562916632358
142.05412932403226,3.0,1.1787328415973852,0.7446188988287685,-0.07259647342374835,-40.4987638057029,7.3020003717035715
39.436041632921174,3.0,1.383578616695079,2.68288517787284,1.3123648131856893,-48.0,6.856302084994369
276.17912514556565,3.0,0.6717313788371642,0.38445596428812434,-0.06842454690467326,-22.75745792931104,9.02508130790796
39.97275334993352,3.0,0.6880853189892057,2.6790721586138044,1.7657806659636692,-42.10509618205372,6.968611231983892
9.19915946897344,2.2,0.7127050890217147,12.78416653740752,10.615681407445258,-45.725680563334734,6.765313964570842
11.643775186643417,3.0,0.7875914363838281,9.072710620213966,7.078392392025062,-45.41526116365816,6.311614628073675
21.548530231166833,3.0,0.8587621256270549,4.9620583637272855,3.5575470167534644,-47.43146469667353,6.214081212933459
30.976731156883215,3.0,1.023244133143617,3.394790299808033,2.1769189519734202,-46.26731351615927,6.109484757328572
7.00662817610012,3.0,1.3987036817785248,15.004438235737553,11.603626282634476,-47.44292707329711,6.160179749337281
5.5952906836863505,2.2,0.1296729544279943,21.253979280641303,17.910476915277556,-44.94548223062538,7.1091647769450885
23.088449392303176,3.78,0.42681124612224697,4.191499223132497,3.170012327482269,-39.107572893130644,5.407098435592921
261.6637926457771,3.0,0.6147663456509574,0.40648913954789884,-0.02729041606830098,-23.38872357294707,8.340800531869538
9.253787316489674,2.2,0.4721307374273494,12.914895329850452,10.659753821777699,-47.750074115405205,7.150884414793163
7.605951869057526,2.2,0.37276745243904813,15.517919838455393,13.163990042926915,-48.0,6.266438630792582
276.22043404641863,3.78,1.1581336522774677,0.3494285093231702,-0.27010937009699937,-33.4018815983838,7.721963330172101
15.963307856783462,3.78,1.0640866749492495,6.109032188322415,4.284037299435083,-47.12822223177038,5.556378980068918
20.785084622468364,3.78,1.2099885111080364,4.693690799670552,3.0699701340496275,-48.0,5.396101701282033
14.381853279681946,3.78,1.0500268936476969,6.721117574734165,4.875574717154469,-44.15241674118045,5.91669648403317
38.80292184133537,3.0,0.7000306604404503,2.76057232640539,1.805936945412278,-41.84887041782554,6.562122647641707
237.45921205347054,2.2,1.4243208174738902,0.49849971788436426,-0.3823079454166717,-41.27889630806422,9.639364897605413
15.055210653744533,2.2,0.5797122700654047,7.812928950517949,6.36282974541653,-47.34583906132353,6.6702420880819036
168.46852532721482,3.0,0.41735533048867796,0.6253719310066268,0.24911357779683618,-28.517459772262566,8.155814522585874
8.438072353083102,3.0,0.5341024349825777,12.686411334167648,10.039208273370676,-47.90250307051441,6.092764427140269
5.111595559043999,2.2,0.7706394503232693,23.10069411417902,19.347884568845043,-48.0,6.981307025156767
26.803681668266936,3.78,1.10911956174891,3.6150171558762083,2.2691075067029205,-45.20573079848931,4.3893882517774765
26.71006458755881,3.78,0.4825090124288085,3.643584663827131,2.6515607638736154,-40.628477715842564,5.566910613404835
243.8719052740122,3.0,0.08164446378785024,0.43697279254036764,0.3107327107614717,-12.0,8.603663763299833
18.460153925799702,3.78,1.0835270803575547,5.2163726817719365,3.6266370553080827,-46.57556965839028,5.779527741106981
18.322708412992498,3.0,0.8389427415016569,5.749435185197836,4.303352209345058,-46.38487804845326,6.2827753070214225
25.526148987116457,2.2,1.233009857262355,4.625252159224438,3.057919942022169,-48.0,8.07999331610096
9.941610407349234,3.0,0.2615686482027828,10.603279165335376,8.611986706675804,-43.902088997772175,6.053201681855631
18.425370172603216,3.78,0.5721475211001872,5.318519555959726,3.970512292316966,-41.91507155080701,5.824105930664516
266.88210712006145,2.2,0.40644656057789386,0.44875507208592824,0.09415066282565097,-24.728856499961395,9.443514596725004
17.03489727842968,2.2,1.4075271000575569,6.943650969972254,4.919032879961825,-48.0,6.199248864478363
296.7656101560135,3.0,1.02875566495997,0.35575847942604744,-0.23859733004738554,-26.57230373987712,8.9492054420652
23.85207807681405,2.2,1.3710862474659153,4.9273518102233185,3.216451728446367,-48.0,6.944843852965925
14.572693022691062,3.78,0.9431230646650768,6.617673435973438,4.882721320176325,-48.0,5.757226299274964
19.768989370244853,2.2,0.16161441225229534,5.989928390723231,5.047076536083794,-43.48126251798647,7.126517324635554
10.87234039186701,3.78,1.222835680123909,9.002775791041252,6.575314001209157,-47.64148827773136,5.2838319917887535
4.05629821470413,3.0,0.11982985544796801,26.18182951351993,21.511544330436088,-48.0,6.320655696631375
12.77112249874246,3.78,1.1327662422941949,7.531647918556289,5.494301729942417,-48.0,5.574474009507656
27.955734711889832,2.2,1.263819680173671,4.26955983979795,2.7105408519713143,-47.226261190103735,7.077296024539506
18.80971805766155,2.2,1.0250066297956817,6.355513336253503,4.7208349441402655,-48.0,7.4446968202225055
122.99786616533667,3.0,0.8187764677007904,0.8631009675937465,0.1967865761424207,-38.341081404791204,7.1513933300823025
20.180225004004203,3.78,0.9416674201712316,4.774036323826098,3.3224682827054237,-43.7677700221782,5.90781438121969
25.68291337782359,2.2,0.6633859972190617,4.582193794574543,3.5105833364331573,-46.44342353236431,6.788508426851251
12.264525810595948,3.78,0.310590777236723,7.901298646054609,6.149207618552573,-45.55473595041243,5.924302014444029
238.8391596647972,2.2,0.4092042992858678,0.4966822031981718,0.13374845331489732,-25.33037517678495,8.960985116103704
6.940261923323511,2.2,0.8141753399435148,17.230959588765437,14.05657590191635,-48.0,6.67266888450642
36.73104586076451,3.0,0.3926330128361273,2.9069095013729234,2.1516610599438803,-43.31771208831306,6.385604053711767
6.265970696421379,3.0,1.355287739427252,16.928374991010962,13.265851277196372,-48.0,5.762724728331954
20.042536494977057,2.2,1.0988738873492496,5.887778411505216,4.249588113427232,-48.0,7.0998073348160515
154.0756051708748,2.2,0.593601218646915,0.7628990692255606,0.23152967011907946,-34.396588314663774,8.25155098762104
33.819316287481115,3.0,0.4582747818220474,3.1092177419025835,2.333176939424903,-42.428837929363425,6.367399157800586
16.54661147005265,3.0,0.48074110812194976,6.462484096041637,5.056943538252386,-40.28288351858775,5.746619982462585
37.78377778098585,2.2,0.612684018085943,3.1699008115114222,2.2449927790755018,-46.44913388764294,7.282275165122466
39.25830288916192,2.2,0.898787621600272,3.0281277548700714,1.9372853146396947,-44.35727807427489,7.219596950452663
19.168318750105193,3.0,1.4131431597171455,5.531579833430861,3.690146098929736,-41.5401912370457,6.380753298212507
36.19688468969691,3.0,1.277525596001339,2.9151856045987534,1.5634187243281041,-47.372001782270374,6.4375380973087575
12.033453905832328,3.0,0.3061448269070067,8.797896426133414,7.141345737445272,-48.0,6.210422418602127
24.73683036884498,2.2,1.1416267918188316,4.759462705465877,3.295793785465637,-48.0,6.95661848205701
14.921396252706653,3.78,1.1332070913069554,6.463128716676371,4.619044381216077,-46.05880182217507,6.266354761121247
25.810620711268164,3.0,0.45994644729365197,4.1478499146185195,3.1057401326912983,-45.10361882845856,5.803376011080025
34.31330254513874,2.2,1.0623453038530517,3.4664919792960283,2.1844716609255137,-48.0,7.074669737210239
9.378124331057016,3.78,0.9726838014606073,10.353557201235867,7.832744274718316,-48.0,5.809665579949989
153.88007797916939,3.78,0.7296183664900551,0.629766289425868,0.08873157921675687,-29.481526938397177,7.341742885722046
11.557794346889892,3.78,1.060952341322587,8.38333466496105,6.265626681341927,-47.27899439561862,5.239069281195105
162.5922411639345,3.78,0.3167151717196904,0.5988771952337106,0.2876979958208198,-21.28044275970677,7.346166738621319
17.68972081457598,3.0,0.39840323529507576,6.011239077395925,4.691478939384821,-43.338256352952044,5.801282984110875
3.932265493270553,2.2,0.5765816964363327,29.99313321734046,25.596603177081747,-48.0,7.67401707489298
181.41419548110153,3.0,0.8963353953564301,0.5824207962464061,-0.04435922362486703,-33.44772932920962,7.895564677386874
17.0932349820488,3.78,0.31834600335757673,5.631758678296428,4.382124815970883,-46.401205420668454,6.05962133995394
